Time [s],Pos ECEF X [m],Pos ECEF Y [m],Pos ECEF Z [m],Vel ECEF X [m/s],Vel ECEF Y [m/s],Vel ECEF Z [m/s],Roll [deg],Pitch [deg],Yaw [deg]
759,6378896,-468.344735693038,273.131311022115,0.999999992888579,-10.1040930187435,-6.66006400317954,-0.00487815906432392,4.72597609184264,-123.391042383205
760,6378897,-477.642324435673,265.897638378489,0.999999992888575,-8.45505548239708,-7.80645978287773,-0.0049180476139276,4.96792285411585,-132.716356880287
761,6378898,-485.193049730931,257.528240939542,0.999999992888579,-6.62093404387137,-8.92342606725507,-0.00494120544571139,5.14333556961047,-143.426052333941
762,6378899,-490.844927163668,248.076105290352,0.999999992888581,-4.66922804934922,-9.96462578791643,-0.00494669407182787,5.19223168460826,-154.893583194552
763,6378900,-494.516878041744,237.637881962029,0.999999992888577,-2.67374387622065,-10.8893983547752,-0.00493427966448698,5.0953232361846,-166.205139190323
764,6378901,-496.203471267065,226.347280336415,0.999999992888576,-0.711421334123183,-11.6645520900637,-0.00490444257482181,4.88916059720371,-176.510243516713
765,6378902,-495.976385929036,214.366877994792,0.999999992888576,1.14102679304096,-12.2657311871193,-0.00485835758190182,4.6386071005161,174.684976648809
766,6378903,-493.982482617535,201.878801206278,0.999999992888577,2.8105112221311,-12.6782987762562,-0.00479784753263439,4.40065983529212,167.500558151224
767,6378904,-490.438524511338,189.074779231609,0.999999992888581,4.23084456627602,-12.8977028807914,-0.00472530995780505,4.21041609161913,161.838644080171
768,6378905,-485.622742056197,176.146095137981,0.999999992888577,5.34575141673309,-12.9293185466623,-0.00464362196318539,4.08513636886081,157.536635731052
769,6378906,-479.863580423167,163.273949243741,0.999999992888581,6.11147072929794,-12.7877859000969,-0.00455602537304201,4.0326854206841,154.455949927574
770,6378907,-473.52610014345,150.620718828941,0.999999992888581,6.49882852000017,-12.4958890137756,-0.00446599748285246,4.05792597946362,152.521857871842
771,6378908,-466.996612174603,138.322541331532,0.999999992888577,6.49468203074357,-12.0830430062226,-0.00437711238895043,4.16625345876331,151.741573500526
772,6378909,-460.666213893989,126.48357104602,0.999999992888574,6.10266441123059,-11.583475659838,-0.00429289920775246,4.36473367690477,152.217604749963
773,6378910,-454.913948025342,115.172165506089,0.999999992888577,5.34319031269856,-11.0342041136044,-0.00421670082916643,4.66041612626538,154.161668269981
774,6378911,-450.090329525657,104.419152213968,0.999999992888581,4.25271616729057,-10.4729161921439,-0.0041515411427546,5.05332521956205,157.899202778025
775,6378912,-446.501974726088,94.2182146674189,0.999999992888579,2.88228279783924,-9.93586926933048,-0.0041000047976316,5.51915227977371,163.82280707921
776,6378913,-444.398022822996,84.5283244845401,0.999999992888577,1.29540079994414,-9.45591711006629,-0.00406413411525574,5.98005875041172,172.198994166795
777,6378914,-443.958963995595,75.2780395661352,0.999999992888579,-0.434630660706647,-9.06076706011473,-0.00404534783733191,6.29034917072388,-177.254159878626
778,6378915,-445.288384297736,66.3713920822411,0.999999992888578,-2.22785479705573,-8.77155671038202,-0.00404438478969925,6.30580893351883,-165.74944337936
779,6378916,-448.40800966876,57.6950094590301,0.999999992888577,-4.00110009124503,-8.60182145772905,-0.00406127470257583,6.01850597014533,-155.055118008386
780,6378917,-453.256285679063,49.1260504887834,0.999999992888579,-5.67158257687376,-8.556903145585,-0.00409533673057466,5.5655336730683,-146.463624755418
781,6378918,-459.690572565109,40.5405001844224,0.999999992888581,-7.16050713660733,-8.6338262970682,-0.00414520698676146,5.09693309692252,-140.329519138752
782,6378919,-467.49287385469,31.8213528814048,0.999999992888577,-8.39650691474874,-8.82164356839463,-0.00420889270638134,4.69671383915388,-136.414679804582
783,6378920,-476.378858788829,22.8662239317805,0.999999992888576,-9.31876676628118,-9.10222722800113,-0.00428385178937624,4.39270521358253,-134.326757749734
784,6378921,-486.009791037206,13.5939654388257,0.999999992888579,-9.87969053398478,-9.45145997315688,-0.00436709401380263,4.18619381958007,-133.731198247245
785,6378922,-496.006845641827,3.94991890962785,0.999999992888579,-10.0469922403405,-9.84075742923619,-0.00445530011994617,4.07038364624214,-134.406090955846
786,6378923,-505.967188694706,-6.09048561555153,0.999999992888579,-9.80511707479748,-10.2388373020865,-0.00454495420671165,4.0380925901186,-136.239827698005
787,6378924,-515.481114889224,-16.5199825152953,0.999999992888579,-9.15592817400035,-10.6136372549428,-0.0046324835199274,4.08377417451817,-139.21731656009
788,6378925,-524.149490426423,-27.2996719167209,0.999999992888579,-8.11862824729403,-10.9342758107796,-0.00471440085478568,4.20259080350727,-143.406622098624
789,6378926,-531.600734996098,-38.3611584073584,0.999999992888579,-6.72891957823619,-11.1729483345295,-0.00478744351201215,4.38710712102921,-148.941803648446
790,6378927,-537.506597320789,-49.6105094161974,0.999999992888581,-5.03744024792397,-11.3066535394233,-0.00484870321334686,4.62116311118543,-155.985990629256
791,6378928,-541.596033093982,-60.9338149823776,0.999999992888577,-3.10754700294021,-11.3186548178893,-0.00489574184996953,4.87149123519792,-164.648060544753
792,6378929,-543.666579565976,-72.2040414738226,0.999999992888577,-1.01254453244753,-11.1995945689954,-0.00492668867640849,5.08282181455982,-174.834415918728
793,6378930,-543.592733609229,-83.2887987584014,0.999999992888581,1.16751431812091,-10.9481978788245,-0.00494031493130297,5.1898395688956,173.912542142845
794,6378931,-541.330974664743,-94.0585872342111,0.999999992888577,3.34931381773343,-10.5715234833147,-0.00493608264625433,5.15211668899958,162.420100346768
795,6378932,-536.921224363892,-104.395060845486,0.999999992888577,5.44989005054359,-10.0847438070343,-0.00491416632704479,4.98418239042161,151.612387847547
796,6378933,-530.484693953154,-114.198836437227,0.999999992888577,7.39021365385156,-9.51046081133957,-0.00487544605758072,4.74410943301305,142.150228578084
797,6378934,-522.218231643381,-123.396398974722,0.999999992888577,9.0985812262009,-8.87758912466366,-0.0048214720488159,4.49536742352446,134.295342904009
798,6378935,-512.385437324181,-131.945695436734,0.999999992888579,10.5136653160007,-8.21986119943456,-0.00475440380961073,4.2823559133285,128.018952458961
799,6378936,-501.304954673531,-139.840075506334,0.999999992888578,11.5870889804109,-7.57402984286243,-0.00467692325259759,4.12873941578576,123.170831067925
800,6378937,-489.336474107146,-147.110321314903,0.999999992888578,12.2854130236596,-6.97786033404245,-0.00459212868481724,4.04534225138415,119.595443106075
801,6378938,-476.865078710828,-153.824607243509,0.999999992888578,12.5914511417805,-6.46801657929858,-0.00450341101422522,4.03769375319984,117.188577382854
802,6378939,-464.284634900674,-160.086339177365,0.999999992888577,12.5048590495932,-6.07795271482105,-0.00441431871828251,4.11069849977719,115.921718552457
803,6378940,-451.980967037453,-166.029935140048,0.999999992888578,12.0419768072585,-5.83592284507637,-0.00432841666537616,4.27074166060346,115.85606280375
804,6378941,-440.315559052655,-171.814720146956,0.999999992888577,11.234937462188,-5.76321709538595,-0.00424914395011353,4.52533733785604,117.156336592705
805,6378942,-429.610496352626,-177.617211688173,0.999999992888577,10.1300882080169,-5.87272203663734,-0.00417967685540674,4.87881119410107,120.101897601923
806,6378943,-420.135299431713,-183.622163077582,0.999999992888579,8.78580101961,-6.16788827236787,-0.00412280204069308,5.31995703840274,125.06964473133
807,6378944,-412.096209792205,-190.012805181382,0.999999992888578,7.26977674041471,-6.64216828626749,-0.00408080573617265,5.79701106222524,132.416589223812
808,6378945,-405.628373305262,-196.960778799751,0.999999992888579,5.65596865550807,-7.27896448417545,-0.00405538240124914,6.19053504078204,142.151316009174
809,6378946,-400.791231529902,-204.616277301394,0.999999992888577,4.02126769186555,-8.0521018604537,-0.00404756671368299,6.33996928152728,153.461734273003
810,6378947,-397.567284062389,-213.098920283529,0.999999992888577,2.44210084268105,-8.92681313360868,-0.00405769270792832,6.1678971243686,164.699566250367
811,6378948,-395.86423159102,-222.489853627723,0.999999992888577,0.991096824490163,-9.86119785360659,-0.00408537969578425,5.76324714392753,174.260399634896
812,6378949,-395.520357081773,-232.825520251392,0.999999992888577,-0.266031713425129,-10.8080922060669,-0.00412954762051692,5.28674341363437,-178.590323035834
813,6378950,-396.312858411291,-244.093471317611,0.999999992888577,-1.27325162725679,-11.7172642827411,-0.00418845966724315,4.85220744641889,-173.798591527528
814,6378951,-397.968716354759,-256.230493061269,0.999999992888579,-1.98649832173689,-12.5378315831511,-0.00425979159191522,4.50707634875478,-170.997125053067
815,6378952,-400.177572949805,-269.123214156737,0.999999992888579,-2.37539347441832,-13.2207843990377,-0.00434072342559523,4.26064088505394,-169.814509331782
816,6378953,-402.606011711603,-282.611237959575,0.999999992888574,-2.42432187506636,-13.7214912240048,-0.00442805271525373,4.1080452750271,-169.980572579793
817,6378954,-404.912576564502,-296.492718848933,0.999999992888581,-2.13282809685927,-14.0020608623809,-0.0045183209808682,4.04178910678234,-171.339366296765
818,6378955,-406.762842895015,-310.532178418013,0.999999992888579,-1.51532548525179,-14.0334406324712,-0.00460795233590404,4.05562061650654,-173.837338186579
819,6378956,-407.843862558361,-324.470241542998,0.999999992888581,-0.600141705902525,-13.7971408113185,-0.00469339540862614,4.14466754421818,-177.509600237575
820,6378957,-407.877344225966,-338.034870234196,0.999999992888581,0.572044649631788,-13.2864917969292,-0.00477126496387343,4.30314537310591,177.534390332915
821,6378958,-406.630998934862,-350.953589869609,0.999999992888581,1.95029454558682,-12.5073616379085,-0.00483847702097586,4.51945976684197,171.136818910999
822,6378959,-403.92757454805,-362.966142304895,0.999999992888579,3.47592101656386,-11.4782866199107,-0.00489237196823466,4.76848180717052,163.151966138119
823,6378960,-399.651217359191,-373.836966738689,0.999999992888579,5.0853006625987,-10.2299953313275,-0.00493082022181473,5.00396334999034,153.567750933315
824,6378961,-393.75092865407,-383.366904130047,0.999999992888578,6.71284906892358,-8.80433573552411,-0.00495230768906556,5.16166555739582,142.675916095644
825,6378962,-386.241022404848,-391.403545092973,0.999999992888579,8.29401958703588,-7.25264385596438,-0.00495599607077827,5.18580756464073,131.167382405765
826,6378963,-377.19863080558,-397.849693798076,0.999999992888578,9.76818608825822,-5.63362032258688,-0.00494175655181941,5.06668085401037,119.972975622625
827,6378964,-366.758440414514,-402.6694993708,0.999999992888577,11.0812780290105,-4.0108058769802,-0.0049101751615838,4.84836387017855,109.897050941009
828,6378965,-355.104966893573,-405.891908166169,0.999999992888578,12.1880500047343,-2.44976775456745,-0.00486252949728359,4.59649827886323,101.364537258194
829,6378966,-342.462784959147,-407.611210550879,0.999999992888578,13.0538871907846,-1.01512460464182,-0.00480073801188398,4.36470254639087,94.4463107647912
830,6378967,-329.085217268526,-407.984588925448,0.999999992888578,13.6560716925368,0.232452545534933,-0.00472728361931227,4.18452872017874,89.0245438656735
831,6378968,-315.242047734186,-407.226713480667,0.999999992888578,13.984461677187,1.23912236791218,-0.00464511501994289,4.07108697379323,84.9361689246788
832,6378969,-301.206858610567,-405.601572021485,0.999999992888579,14.0415639119368,1.96050070466275,-0.00455752881356564,4.03137310978642,82.0514446915078
833,6378970,-287.24459542892,-403.41185344653,0.999999992888578,13.8420095875089,2.36390564567956,-0.00446803854232678,4.0701619256945,80.3084316237561
834,6378971,-273.599939670154,-400.986324721852,0.999999992888578,13.4114716519947,2.43010848240472,-0.00438023433414256,4.1931132864952,79.729421161029
835,6378972,-260.487017555963,-398.665742561095,0.999999992888579,12.7850879655791,2.15450036474335,-0.00429763958237492,4.40750777249399,80.4343325787205
836,6378973,-248.080897394,-396.787918484333,0.999999992888578,12.0054771788015,1.54761057670306,-0.00422357085435599,4.71991163787775,82.6543133091206
837,6378974,-236.511231567307,-395.672605519617,0.999999992888578,11.1204522900047,0.63494177925131,-0.00416100485255317,5.1278321308831,86.731835059615
838,6378975,-225.858287482945,-395.606893860541,0.999999992888578,10.1805495288986,-0.543881015758228,-0.00411246006936136,5.60019632376411,93.0576755331128
839,6378976,-216.151490249381,-396.831790043791,0.999999992888579,9.23649699411722,-1.93661904486972,-0.00407989581388798,6.0474451468319,101.841270830517
840,6378977,-207.370474601842,-399.530609896556,0.999999992888579,8.33674808380039,-3.48052632164095,-0.00406463422047569,6.31610890825069,112.659701621952
841,6378978,-199.448520812229,-403.81974134918,0.999999992888579,7.52519924434051,-5.1049659560085,-0.00406730695121168,6.27618352505131,124.151852030496
842,6378979,-192.278134982773,-409.742232359276,0.999999992888578,6.83920026699864,-6.73442344617229,-0.00408782997030866,5.94928553303306,134.557332848503
843,6378980,-185.718433723366,-417.264536078234,0.999999992888577,6.30794890672306,-8.29178445355768,-0.00412540660725494,5.48465524304267,142.737704717679
844,6378981,-179.603911495064,-426.276605522191,0.999999992888577,5.95134085263837,-9.70173087489266,-0.00417855924749781,5.02359532890446,148.473465705559
845,6378982,-173.754109635736,-436.595379731075,0.999999992888579,5.77932211546328,-10.8941019928874,-0.00424518802770093,4.63866090773227,152.053783490745
846,6378983,-167.983671886558,-447.971549594102,0.999999992888577,5.79176493529672,-11.8070675026965,-0.00432265437001094,4.35133409855925,153.870252535911
847,6378984,-162.112263459006,-460.099341289248,0.999999992888581,5.97886166057091,-12.3899663256208,-0.00440788632575379,4.16061442261623,154.239827383004
848,6378985,-155.973849345417,-472.628915615689,0.999999992888576,6.32200503682943,-12.6056790571043,-0.00449750072413454,4.05931096270972,153.365077117144
849,6378986,-149.424871391984,-485.180858937045,0.999999992888577,6.79509925902841,-12.432422050408,-0.00458793840341284,4.04047509110782,151.340393798306
850,6378987,-142.350930091215,-497.362141793591,0.999999992888579,7.36622516620111,-11.8648766133916,-0.00467560592279805,4.09880749512035,148.165965134013
851,6378988,-134.671662477308,-508.782849249392,0.999999992888577,7.99956610887127,-10.914596444167,-0.00475701890306541,4.22933452542628,143.761155601993
852,6378989,-126.343607373379,-519.072946226354,0.999999992888581,8.65748910423306,-9.60966890131381,-0.00482894140490037,4.42366503362431,137.983547046549
853,6378990,-117.360958312777,-527.898333525477,0.99999999288858,9.30266946347015,-7.99363950235517,-0.00488851465637791,4.6633686082453,130.671605003802
854,6378991,-107.75421709052,-534.975476499633,0.999999992888578,9.90014640727217,-6.12374261583126,-0.00493337142528769,4.91155872923303,121.73849545846
855,6378992,-97.5868713163759,-540.0839474121,0.999999992888579,10.419202263947,-4.06851309745038,-0.00496173020937462,5.10976174230218,111.329325425397
856,6378993,-86.9503219179048,-543.076311857928,0.999999992888579,10.8349683699518,-1.904882144951,-0.00497246699333926,5.19397391426249,99.9707479332987
857,6378994,-75.9573760984797,-543.884905296913,0.999999992888579,11.1296761908782,0.285115425938053,-0.00496515952747875,5.13174905575857,88.532101489398
858,6378995,-64.7346933070487,-542.525182570927,0.999999992888578,11.2934916389319,2.41787707266358,-0.00494010459835025,4.94698573872406,77.9153006561
859,6378996,-53.4146227560169,-539.095475081702,0.999999992888578,11.3248930657187,4.41185454195376,-0.00489830611503472,4.70137134621217,68.7151747278609
860,6378997,-42.1268984574082,-533.773150203235,0.999999992888578,11.2305777953033,6.19110047583496,-0.00484143501039169,4.45616252028078,61.1329771469167
861,6378998,-30.9906603740673,-526.807328216362,0.999999992888578,11.0249070775077,7.68858094413757,-0.00477176298399626,4.2519414512312,55.1084641453198
862,6378999,-20.1072481126135,-518.508466245733,0.999999992888579,10.7289237076491,8.84910536264823,-0.00469207136269547,4.10959709379616,50.4842885756232
863,6379000,-9.55416789522608,-509.235259297933,0.999999992888577,10.3689990309948,9.63174217948657,-0.00460554058117725,4.03860913735391,47.1108170637952
864,6379001,0.619433186352951,-499.379429101786,0.999999992888576,9.97518548696842,10.0116116687904,-0.00451562269866997,4.04415254769455,44.8953521511328
865,6379002,10.3955358633463,-489.349066506117,0.999999992888577,9.57936625957361,9.98097511472209,-0.00442590444590782,4.13129582206893,43.8235539824114
866,6379003,19.7881078537684,-479.55125833298,0.999999992888579,9.21330420577171,9.54957131861051,-0.00433996340045201,4.30671574014231,43.9730219867243
867,6379004,28.8420062852687,-470.374761823259,0.999999992888577,8.90669749437913,8.74418526634215,-0.00426122549532019,4.57784481856979,45.5272514844785
868,6379005,37.6299838931525,-462.173487665499,0.999999992888578,8.68534903725313,7.60746839466449,-0.00419282848406522,4.94756327773496,48.7846983222938
869,6379006,46.2479640776772,-455.251516166291,0.999999992888578,8.56955085128442,6.19606360253798,-0.00413749632147826,5.39995502170325,54.1315102409962
870,6379007,54.8088458461337,-449.850302075591,0.999999992888579,8.57277325319765,4.57811942010006,-0.00409743096073485,5.87330641166808,61.8960456418303
871,6379008,63.4351819516236,-446.138625094046,0.999999992888579,8.70073283156819,2.83030513844101,-0.00407422403237859,6.23671100042364,71.9801121570549
872,6379009,72.2511378361999,-444.205719682679,0.999999992888579,8.95089326995337,1.03446096279574,-0.00406879408856644,6.33306674063878,83.4070828952513
873,6379010,81.3741818694043,-444.057875127541,0.999999992888578,9.31243032305436,-0.725966632487727,-0.00408134907390759,6.11176779814262,94.4571538021201
874,6379011,90.9069765114429,-445.618641418358,0.999999992888579,9.76666773250351,-2.36954492810303,-0.0041113790628736,5.68411095189586,103.636973562784
875,6379012,100.929934301065,-448.732615487284,0.999999992888578,10.2879658620271,-3.82036898678652,-0.0041576758681553,5.20874165338966,110.371832533581
876,6379013,111.494872119769,-453.172623069293,0.999999992888577,10.8450206123961,-5.01131370403652,-0.00421838197369708,4.78735571800701,114.800640839152
877,6379014,122.620143432482,-458.649961138032,0.999999992888577,11.4025079912174,-5.8868803868888,-0.00429106439354179,4.45877901581359,117.306128620253
878,6379015,134.287553767495,-464.827231353101,0.999999992888578,11.9229907060401,-6.40551333616182,-0.00437281200131969,4.22862236596046,118.246260718471
879,6379016,146.441273266572,-471.333182290728,0.999999992888578,12.3689883164717,-6.54128647186912,-0.00446035156286137,4.09105592990653,117.871707430044
880,6379017,158.988856294069,-477.778892455074,0.999999992888578,12.7051026048631,-6.28488904506377,-0.00455017877917427,4.03865198020119,116.320195489386
881,6379018,171.804367091913,-483.774570959361,0.999999992888578,12.9000854492443,-5.64387156975129,-0.00463869765759712,4.06545317251332,113.629450718072
882,6379019,184.733497961171,-488.946230673414,0.999999992888578,12.9287378706178,-4.6421467929231,-0.00472236451230162,4.16665778023727,109.750741066381
883,6379020,197.600458218674,-492.951500373641,0.999999992888579,12.7735360580819,-3.31877423839871,-0.00479782884540198,4.33592707682375,104.56406945466
884,6379021,210.216313830088,-495.493887256363,0.999999992888578,12.4258927382197,-1.7260890583447,-0.00486206746054333,4.55999553550839,97.9080537171398
885,6379022,222.388374319073,-496.334876817661,0.999999992888579,11.8869796642019,0.0727348724205067,-0.00491250465053067,4.81060289845693,89.6490402681999
886,6379023,233.930159743538,-495.303359885638,0.999999992888579,11.1680584193583,2.00657281076443,-0.00494711519988475,5.03773453253083,79.8138816457553
887,6379024,244.671439720897,-492.302001606932,0.999999992888578,10.2902911214142,3.99955371365553,-0.0049645046433443,5.17604258732194,68.7598140906705
888,6379025,254.467821056943,-487.310308535777,0.999999992888578,9.28402877609254,5.97443417031157,-0.00496396524053172,5.17513315205226,57.2375657864039
889,6379026,263.209371617409,-480.38430103322,0.999999992888577,8.18760166863551,7.85598810532502,-0.00494550365333396,5.03512765050183,46.1836880784719
890,6379027,270.827805488101,-471.652851936403,0.999999992888579,7.04566196560051,9.57425952855553,-0.00490984076017763,4.80660205573428,36.3488359414448
891,6379028,277.301816687846,-461.310901811034,0.999999992888579,5.90715232770646,11.0675334937187,-0.0048583827879157,4.55496486321416,28.0901595611895
892,6379029,282.660232959813,-449.609899221294,0.999999992888579,4.82299460240492,12.2848949089859,-0.00479316478831052,4.33020163562039,21.434457413206
893,6379030,286.982763570199,-436.845935084485,0.999999992888579,3.8436085221055,13.1882651927424,-0.00471676969737225,4.16051028471573,16.2480566671899
894,6379031,290.398230739134,-423.346137931819,0.999999992888577,3.016380941396,13.753831989644,-0.00463222498377648,4.05909579616117,12.3695764052233
895,6379032,293.080297749005,-409.453967492869,0.999999992888577,2.38321091286363,13.9728160375778,-0.00454288183769537,4.03225107831434,9.67902937824231
896,6379033,295.240831902217,-395.514084483734,0.999999992888581,1.97825452098057,13.851550428,-0.00445228164737633,4.08474932075987,8.12769609539816
897,6379034,297.121161157995,-381.857483266089,0.999999992888581,1.82598585964244,13.410879450743,-0.0043640145318423,4.22253685419568,7.75331578199766
898,6379035,298.981593435224,-368.787551108448,0.999999992888581,1.93967714652312,12.6849154625911,-0.0042815763496626,4.45304937012609,8.69362922056779
899,6379036,301.089661636606,-356.567664559508,0.999999992888579,2.32038230206202,11.719221307608,-0.00420822951754399,4.78214716242357,11.1993209110124
900,6379037,303.707630560599,-345.410852778157,0.999999992888577,2.95648523399839,10.568511404848,-0.00414687264310503,5.20427557668851,15.6283662330305
901,6379038,307.079850119834,-335.471953656463,0.999999992888579,3.82384763268175,9.29398554063569,-0.00409992559255368,5.68068317490546,22.3634894668505
902,6379039,311.420559942334,-326.842566375494,0.999999992888577,4.88656254845041,7.96042472389921,-0.00406923280626054,6.10972482395091,31.5435542855138
903,6379040,316.90274207112,-319.548969605316,0.999999992888577,6.09829075303594,6.63318751986117,-0.00405599015903246,6.33269307593238,42.5937563566354
904,6379041,323.648581068661,-313.55303436795,0.999999992888578,7.40412829561786,5.37524771503077,-0.00406069753424365,6.23806596574258,54.0206700654635
905,6379042,331.722025754603,-308.756021294056,0.999999992888578,8.74292714491368,4.24440993967428,-0.00408313941534628,5.87618231077687,64.1045257043286
906,6379043,341.123856794547,-305.005020171156,0.999999992888578,10.0499676697895,3.29082926227645,-0.00412239307188906,5.40401188757219,71.8687958629467
907,6379044,351.789553388044,-302.101671425248,0.999999992888579,11.2598631093603,2.55494434820008,-0.00417686608862148,4.95247684297667,77.2153569666903
908,6379045,363.590125407384,-299.812709904906,0.999999992888579,12.3095630692686,2.06591239276748,-0.00424436031820414,4.58336335397764,80.4725868979335
909,6379046,376.33594037243,-297.881795485808,0.999999992888578,13.1413161479125,1.84060877351534,-0.00432215890651777,4.31265347981412,82.0266273663354
910,6379047,389.783434019942,-296.042045853231,0.999999992888578,13.7054514503481,1.8832264706238,-0.00440713556750676,4.13750803470023,82.1759207065711
911,6379048,403.644455596498,-294.028666304167,0.999999992888578,13.9628450771447,2.18548114511875,-0.00449587904011745,4.05051135648385,81.103947966128
912,6379049,417.597870962226,-291.591080097361,0.999999992888577,13.8869504563528,2.72739875472721,-0.00458482895138518,4.04498330633217,78.8882949126056
913,6379050,431.302934343937,-288.503999918364,0.999999992888579,13.4652900779517,3.47863511918857,-0.00467041810490956,4.11583416073495,75.5146087017381
914,6379051,444.413848641738,-284.576944213134,0.999999992888579,12.7003299673446,4.4002522263781,-0.00474921450407684,4.2578503740742,70.8901805000442
915,6379052,456.594869140075,-279.661788039542,0.999999992888578,11.609686022178,5.44685544916564,-0.00481805808807861,4.46149727355096,64.8653710601001
916,6379053,467.53526968852,-273.658042197568,0.99999999288858,10.2256418582779,6.56898017145094,-0.00487418671912474,4.70582181488238,57.2828421505315
917,6379054,476.963485934846,-266.515671404577,0.999999992888578,8.59398964958238,7.71560629923209,-0.00491534594616491,4.95019317636415,48.0823882756737
918,6379055,484.6597775878,-258.235386299326,0.999999992888577,6.7722371124442,8.83667517654372,-0.0049398789839822,5.13337136379827,37.4653383412752
919,6379056,490.466810035697,-248.866468934996,0.999999992888577,4.82725378120682,9.88548565827237,-0.0049467925052484,5.19380175976376,26.0266081726133
920,6379057,494.297642558142,-238.502311037468,0.999999992888577,2.83245662145524,10.8208543256243,-0.00493579585565633,5.1078169400438,14.6681476040269
921,6379058,496.140722084784,-227.2739528711,0.999999992888583,0.864657538056127,11.6089385936241,-0.00490731275034212,4.90808321537826,4.25924693544663
922,6379059,496.061613021387,-215.342002891487,0.999999992888577,-0.999287639184799,12.2246400103647,-0.00486246413718804,4.65871530091744,-4.6735293782282
923,6379060,494.201339150445,-202.887390152631,0.999999992888579,-2.68587841134605,12.6525274177994,-0.00480302337326977,4.41818764437454,-11.985144052961
924,6379061,490.77136639081,-190.101449416557,0.999999992888577,-4.12826301034162,12.887244685603,-0.00473134556233465,4.22333228804501,-17.7624633641085
925,6379062,486.045408244076,-177.175861041474,0.999999992888574,-5.26927514116484,12.933394174656,-0.00465027353870983,4.09251577551772,-22.1670272260173
926,6379063,480.348381974458,-164.292963257806,0.999999992888581,-6.0640735728853,12.8049136085205,-0.00456302446426884,4.03407669854241,-25.3412464865133
927,6379064,474.042976139331,-151.616923965616,0.999999992888581,-6.48226097554612,12.5239893123439,-0.00447306174818151,4.05295298710275,-27.3657448375446
928,6379065,467.51440277333,-139.286204575966,0.999999992888581,-6.50938113067155,12.119571569292,-0.00438395708277226,4.15442562006312,-28.2403214366054
929,6379066,461.153994977304,-127.407672730796,0.999999992888579,-6.14772119661379,11.6255770364657,-0.00429924813199263,4.34544298328721,-27.8705704437829
930,6379067,455.342368660944,-116.052628052754,0.999999992888577,-5.41637683342549,11.0788778247904,-0.0042222975813748,4.63321653893877,-26.053908452461
931,6379068,450.432892863141,-105.254900292294,0.999999992888577,-4.35057126445599,10.5171862922552,-0.00415615923698486,5.01879206354099,-22.4733679755298
932,6379069,446.736205038524,-95.0110678113723,0.999999992888577,-3.00025324124277,9.97694839516991,-0.0041034567769533,5.48075659025329,-16.7373512139531
933,6379070,444.506466118628,-85.2827320152889,0.999999992888579,-1.42803181720277,9.49135644658388,-0.00406627892375144,5.94662396136274,-8.55671693705957
934,6379071,443.929976751822,-76.0006758580425,0.999999992888577,0.293463702851047,9.08858449159775,-0.00404609627551825,6.27508845777771,1.84895529536111
935,6379072,445.116674097938,-67.0706373543207,0.999999992888579,2.08468370738067,8.7903366552937,-0.00404370354372024,6.31674939562396,13.3411297405985
936,6379073,448.094902438631,-58.3803470238174,0.999999992888577,3.86258176616079,8.61078143773296,-0.00405918704888738,6.04971639444239,24.159402451045
937,6379074,452.809706330457,-49.8074154584467,0.999999992888577,5.54421003928979,8.5559239355869,-0.00409192207966164,5.60379257455832,32.9427433706491
938,6379075,459.12473861263,-41.2276168227156,0.999999992888577,7.05032658942666,8.62344444865943,-0.00414059745051983,5.13241089587175,39.2683220607092
939,6379076,466.827714392594,-32.5230979992187,0.999999992888576,8.30885346783407,8.80300709585135,-0.00420326796031213,4.72518999406896,43.3456124993178
940,6379077,475.639183517997,-23.5900519543167,0.999999992888577,9.25803068804443,9.07701719011136,-0.00427743187154772,4.41327559838046,45.5653939964418
941,6379078,485.22424525107,-14.3454271258629,0.999999992888581,9.84912452889663,9.42178247763884,-0.00436013048201531,4.19921226008409,46.2701265132781
942,6379079,495.206696702402,-4.73230038437407,0.999999992888576,10.0485684213723,9.80901213752499,-0.00444806630675594,4.0764601305485,45.6909431673385
